generation,max,min,std,avg
0,0.9012983624351051,0.24944539779537536,1.030178765011701,0.38709319014671884
1,0.9239595530589986,0.227842639049407,1.2583833167398526,0.40757808144471097
2,0.9257461471242113,0.18089291028433968,1.4578885048087487,0.42594918277223426
3,0.9301351205500745,0.2414733637159631,1.4796561370706656,0.4314999730345499
4,0.9301351205500745,0.21730890454686785,1.7111784728970239,0.48196172776599927
5,0.939971480073891,0.2191804979314116,1.6838518209815692,0.5049530558213311
6,0.9451749865350483,0.2740455596540949,1.550456055115649,0.5224142079617143
7,0.9520553727642828,0.2627111428719928,1.6209552768652666,0.5270585573129656
8,0.9619516027798317,0.25133561256887943,1.794783532034542,0.5247603767511272
9,0.9619516027798317,0.2743520800847744,1.6163063663825852,0.5533995741140589
10,0.9676596302578618,0.2939881326906577,1.5690668909827612,0.5829005206889419
11,0.969270096763865,0.24625305736533742,1.645354137421925,0.5860913993286472
12,0.9699522359733992,0.22691610412954016,1.7288830411042049,0.6007537532442349
13,0.9717874392246257,0.20379391223397833,1.6813465628861404,0.612282774710966
14,0.97374402555318,0.20560997991138005,1.621385344685778,0.6172603982182072
15,0.9765925326239561,0.2090128752654211,1.5204910223327057,0.6310653826004032
16,0.9765925326239561,0.2526171316068966,1.5287131896294048,0.6556563940875545
17,0.9765925326239561,0.28248056139485234,1.5573153337823336,0.6411292034315157
18,0.9765925326239561,0.2580798481572238,1.5572291008643706,0.6615784886070015
19,0.9768204786774556,0.2906505272696016,1.4850212789017905,0.669926815117454
20,0.9768204786774556,0.26561251684247844,1.5046214024599343,0.673105046081511
21,0.9768204786774556,0.2741770168922437,1.380739027687159,0.695921857984511
22,0.9768561743235867,0.33345136879454784,1.2079456086266864,0.7138674652856695
23,0.9769804571033237,0.27989624485796344,1.3095668990953508,0.7092597570509606
24,0.9773417622740878,0.3218276554366468,1.2400132301782125,0.7205420544883153
25,0.980532448869123,0.2975915660316581,1.3649763635022878,0.7344089231665618
26,0.980532448869123,0.3259068474274045,1.376792588847712,0.7215452062924748
27,0.980532448869123,0.27574710155676274,1.30311269204411,0.7562227143531557
28,0.9808441307109319,0.28476439960224803,1.188110746269161,0.7684877492719453
29,0.9808441307109319,0.3458979614075857,1.0053003088535923,0.7701012069026932
