generation,max,min,std,avg
0,0.16246922589042143,-0.9994101155462232,2.125210014760513,-0.8685283314577757
1,0.5158957620837837,-0.999244790662315,4.4107322526500665,-0.7699921127465664
2,0.545178678310994,-0.9992311288522607,6.602397767377364,-0.6929808986634338
3,0.6058108556987014,-0.9988742345408468,8.122646191994745,-0.5991099443504567
4,0.6320577993380109,-0.9988474383729212,10.981022834869869,-0.4651715602150495
5,0.6859462750551004,-0.9987258125738867,12.796426562219825,-0.3060894439731446
6,0.7098131943759827,-0.9975016299662338,11.782300343293896,-0.11804499168441165
7,0.7623176772723308,-0.962958869529219,10.11212594545447,0.033146474846070556
8,0.7739003839279339,-0.8800606295108802,8.125256534573442,0.17064340212320478
9,0.7825809927030852,-0.7296982273436077,6.546930169830871,0.24210969760549603
10,0.8172109504417214,-0.4943021284385212,5.489912383287878,0.2908702275788951
11,0.8526701874084068,-0.42978395639565037,4.955566513302508,0.33850030515766805
12,0.8541427437344158,-0.5619267327684507,6.182241166073515,0.3797764048902311
13,0.854314518935768,-0.7207600821022659,5.282828515045674,0.4670519137096948
14,0.8621938136669863,-0.5201795503956481,4.380331412964329,0.5126817807870975
15,0.8732073258979526,-0.39627567429494726,4.401982810491477,0.547761113655454
16,0.882757910918212,-0.4742383091170236,4.118706420284744,0.603035652535155
17,0.9073296171489194,-0.4588268417098469,4.241677238637925,0.6172454458307354
18,0.9330505386402359,-0.07940725771651949,3.7512020121665066,0.6332158341863892
19,0.9330522864158498,0.008138117165162006,2.9016206698832656,0.6792958336952294
20,0.9383388967268192,-0.08650447695602789,2.9543072538553763,0.6973825583943076
21,0.9486633305381087,0.20484341194698014,2.657893084070788,0.7197914065329145
22,0.9674082418483876,0.24431562426977002,2.8553820010079263,0.7342558655054776
23,0.9674082418483876,0.1950772906763462,2.044919371158595,0.7808778847389062
24,0.9674369073147948,0.09114712014890214,1.973161758755533,0.8083484203812565
25,0.9674369073147948,0.1832551317379202,1.5197105540558957,0.8425321572752681
26,0.9674849228407592,0.35865978017375927,0.9622848384205323,0.8667304862681137
27,0.9674849228407592,0.14116697985213036,1.345066805742269,0.866419391096335
28,0.9674849228407592,0.4887697089545278,0.6115046330485789,0.8836699483036613
29,0.9674849228407592,0.4177042701757655,0.7595144435857704,0.8813633186031596
