generation,max,min,std,avg
0,0.9177080683787772,-0.43999767437094855,4.579656893632473,0.6651819604233793
1,0.9249305623202846,-0.30753854650108575,2.5298782163136218,0.734431010509611
2,0.9369342675003572,-0.03970876458531094,1.143896509804849,0.7877161521274765
3,0.9394502310722258,0.08547389747787634,1.1723944881133135,0.7820466008109108
4,0.9459146760129442,-0.1381289121056548,2.0378121915225633,0.7591521347093326
5,0.9531583853196268,-0.12884446655214626,1.697396704686555,0.7745966449708086
6,0.9662622769247442,-0.08020479047656826,2.1435580641432237,0.7626492785035901
7,0.9662622769247442,0.058407200537699745,1.171464243403142,0.7933153813009841
8,0.973248335563311,0.17118744326927585,1.1547685886259678,0.7983475004297672
9,0.9736494742279099,0.12126337033134531,1.0828639658734072,0.7962254650975714
10,0.9744197657723299,0.19441567684320188,1.470711899674194,0.7773315067182733
11,0.9761091469017968,0.1192854640954081,1.2097952173788271,0.7914903512803522
12,0.9769713796649173,0.11733856479365926,1.0701112743525885,0.7944316959793714
13,0.9791240179900716,0.1320666701812395,1.8477185051322949,0.7779094704657192
14,0.9791240179900716,-0.006182408221999103,1.8778567797016699,0.7777641158398467
15,0.9791993942766583,0.13411036861439687,1.2956206097120728,0.7952865083570323
16,0.9791993942766583,0.22329498033314427,1.4425984975051511,0.7926099241277509
17,0.9795856826333667,0.12992154726251495,0.9499842097382285,0.8192962077125807
18,0.9801655948955575,0.2288968234941943,1.161207628193211,0.8157843535845973
19,0.9804774547060221,0.29930891756682343,0.7858605502585287,0.8247219190505266
20,0.9805755578893207,0.281645079218254,1.080285983835903,0.8192669501596891
21,0.9805755578893207,0.2105674984768362,1.224514401038454,0.8161550162480511
22,0.9823868976697158,0.3190033905551309,0.7872408556836145,0.8299778080721701
23,0.9836196896298406,0.436235329849862,0.7368664456177731,0.8396678140429735
24,0.9836196896298406,0.42180804559800905,0.5798473614889871,0.8480934673132285
25,0.9885664869087198,0.5048788478612783,0.7270705465994597,0.8454936344986305
26,0.9885955281295858,0.4270343430829019,0.8825419677812751,0.8467350141916754
27,0.9885955281295858,0.54568793864024,0.4771112290095016,0.8507489140567808
28,0.9885955281295858,0.5810371863908853,0.31406213135068956,0.8610426779353709
29,0.9885955281295858,0.6351259965912186,0.2586394317615436,0.8659968364723639
